case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,load_dt,address,lat,lng
1953501,Collier Cutters of SWFL,"Collier Cutter of SWFL, Inc.",1990 39th Street SW,Naples,FL,34117,561730,Landscaping Services,1,NA,0,0,0,2019-11-23 00:00:00,2021-11-20 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"1990 39th Street SW, Naples, FL, 34117",26.1926668,-81.6859161
1953502,U.S. Lawns,"Plantaxions, Inc.",1800 Santa Barbara Blvd.,Naples,FL,34116,561730,Landscaping Services,1,NA,0,0,0,2019-11-19 00:00:00,2021-11-16 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"1800 Santa Barbara Blvd., Naples, FL, 34116",26.1947547,-81.7188887
1953630,Green Leaf Lawn Service SWFL,"Green Leaf Lawn Service SWFL, Inc.","111 5th Street, Unit A 9",Fort Myers,FL,33907,561730,Landscaping Services,1,NA,0,0,0,2019-11-29 00:00:00,2021-11-26 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:38,"111 5th Street, Unit A 9, Fort Myers, FL, 33907",26.5588224,-81.8716058
1953946,Babylon Carriage House,BCH LLC,21 FIRE ISLAND AVE,Babylon,NY,11702,722110,Full-Service Restaurants,2,NA,1,91,1,2019-12-01 00:00:00,2021-11-30 00:00:00,2,N/A,91,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:38,"21 FIRE ISLAND AVE, Babylon, NY, 11702",40.6961263,-73.3229249
1954034,Cambria Home Health,"Cambria Home Health, Inc",1506 Railroad Street,Summerhill,PA,15958,621610,Home Health Care Services,1,NA,0,0,0,2019-12-04 00:00:00,2020-12-31 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:38,"1506 Railroad Street, Summerhill, PA, 15958",40.3748841,-78.7559229
1954635,Abdallah's Bakery,Abdallah's Bakery And Deli Incorporated,3939 HILLCROFT ST STE 100,Houston,TX,77057,722211,Limited-Service Restaurants,1,NA,0,0,0,2019-12-08 00:00:00,2021-12-05 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:39,"3939 HILLCROFT ST STE 100, Houston, TX, 77057",29.7242694,-95.5006461
1906738,"ARC, Inc.","Architectural Roofing & Construction, Inc.",3667 C East Parker Rd,Jonesboro,AR,72403,238160,Roofing Contractors,1,NA,0,0,0,2019-08-29 00:00:00,2021-08-28 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:22,"3667 C East Parker Rd, Jonesboro, AR, 72403",35.8048197,-90.65648069999999
1909002,Centurion Managed Care (MHMHP),"MHM Health Professionals, LLC",1850 W. Rio Salado Parkway  Ste 209,Buckeye,AZ,85326,62419,Other Individual and Family Services,1300,NA,1300,0,0,2019-07-01 00:00:00,2020-10-15 00:00:00,1300,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:22,"1850 W. Rio Salado Parkway  Ste 209, Buckeye, AZ, 85326",33.4318247,-111.9649878
1910025,Four Seasons Buffet,"Lui, Bi Wen",1773 Prescott Rd,Modesto,CA,95350,722110,Full-Service Restaurants,5,NA,2,13104.01,2,2019-12-30 00:00:00,2020-06-02 00:00:00,5,N/A,13104.01,2,6593.88,6510.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:22,"1773 Prescott Rd, Modesto, CA, 95350",37.6712669,-121.0325694
1912942,Uptown Cleaners,Uptown Cleaners,4616 McKinney Ave,Dallas,TX,75205,812320,Drycleaning and Laundry Services (except Coin-Operated),3,NA,3,9854.25,3,2019-05-18 00:00:00,2021-05-10 00:00:00,3,R,9854.25,3,0,9854.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:22,"4616 McKinney Ave, Dallas, TX, 75205",32.8231509,-96.78689059999999
1913768,9beach Latin Restaurant,9 Beach Latin Restaurant,1628 Collins Ave.,Miami Beach,FL,33139,722110,Full-Service Restaurants,22,NA,11,21563.61,11,2019-10-01 00:00:00,2020-08-10 00:00:00,22,N/A,21563.61,11,16041.48,5522.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:22,"1628 Collins Ave., Miami Beach, FL, 33139",25.7902678,-80.13031409999999
1914416,Visiting Angels of Baltimore East,Primacare Partners LLC,7206 Bel Air Rd,Baltimore,MD,21206,621610,Home Health Care Services,60,NA,60,0,0,2019-07-27 00:00:00,2021-06-12 00:00:00,60,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:22,"7206 Bel Air Rd, Baltimore, MD, 21206",39.3602708,-76.5248652
1950231,Leo's French Toast House,"Leo's French Toast House, LLC",19581 Palm Beach Boulevard,Alva,FL,33920,722110,Full-Service Restaurants,34,NA,28,20004.21,28,2019-10-27 00:00:00,2021-10-24 00:00:00,34,N/A,20004.21,28,19964.28,39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:33,"19581 Palm Beach Boulevard, Alva, FL, 33920",26.7111682,-81.6376313
1950238,Edgecombe Cotton Growers,"Edgecombe Cotton Growers, Inc.","857 Batts Chapel Rd, Tarboro, NC 27886",Tarboro,NC,27886,11192,Cotton Farming,4,NA,3,1946.29,3,2019-10-17 00:00:00,2021-10-13 00:00:00,4,N/A,1946.29,3,0,1946.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:33,"857 Batts Chapel Rd, Tarboro, NC 27886, Tarboro, NC, 27886",35.9656715,-77.5158548
1950257,Roanoke Cotton Co. LLC,"Roanoke Cotton Company, LLC",2085 US Highway 301,Weldon,NC,27890,115111,Cotton Ginning,2,NA,0,0,0,2019-12-03 00:00:00,2021-12-02 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,996.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:33,"2085 US Highway 301, Weldon, NC, 27890",36.402834,-77.5978715
1953178,All City Plumbing,Anthony Cafalga,9447 London Way Unit 102,Rancho Cucamonga,CA,91730,23822,"Plumbing, Heating, and Air-Conditioning Contractors",1,NA,0,0,0,2019-12-10 00:00:00,2021-12-09 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:36,"9447 London Way Unit 102, Rancho Cucamonga, CA, 91730",34.0819783,-117.5892693
1953179,Lineage Logistics Services,"Lineage Logistics Services, LLC",1091 Remount Rd.,North Charleston,SC,29405,493120,Refrigerated Warehousing and Storage,1,NA,0,0,0,2019-12-13 00:00:00,2021-12-11 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:36,"1091 Remount Rd., North Charleston, SC, 29405",32.9019833,-79.97959399999999
1953198,Ayres Residential Care Homes,"AYRES RESIDENTIAL CARE HOMES, INC.",10363 Calvin Ave,Los Angeles,CA,90025,6231,Nursing Care Facilities,22,NA,22,7214.17,22,2019-11-20 00:00:00,2021-11-19 00:00:00,22,R,7214.17,22,0,7214.17,0,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"10363 Calvin Ave, Los Angeles, CA, 90025",34.05243,-118.4187605
1953213,Cugino Forno Pizzeria,"Cugino Forno, LLC",1160 Revolution Mill Dr.,Greensboro,NC,27405,72221,Limited-Service Eating Places,26,NA,16,52309.33,16,2019-12-03 00:00:00,2021-11-29 00:00:00,26,N/A,52309.33,16,14826.56,37482.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"1160 Revolution Mill Dr., Greensboro, NC, 27405",36.0998474,-79.7773273
1953231,Greenbrier Minerals - Group 1,"Grennbrier Minerals, LLC",329 Dingess Branch Road,Lorado,WV,25630,212112,Bituminous Coal Underground Mining,154,NA,153,31205,153,2019-10-27 00:00:00,2021-10-17 00:00:00,154,N/A,31205,153,0,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"329 Dingess Branch Road, Lorado, WV, 25630",37.7922711,-81.7337488
1953239,McDonald's,Gialil Foods of Saratoga Inc,111 Main St.,South Glens Falls,NY,12803,722211,Limited-Service Restaurants,196,NA,196,14715.73,191,2019-11-30 00:00:00,2021-11-29 00:00:00,196,N/A,14715.73,191,0,14715.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"111 Main St., South Glens Falls, NY, 12803",43.29987819999999,-73.63517829999999
1953268,IMC Steak House (IMC Rest & Bar) Huntington,Imperial Grill of Huntington Inc,279 Main St,Huntington,NY,11743,722110,Full-Service Restaurants,7,NA,6,19687.5,6,2019-11-23 00:00:00,2021-11-20 00:00:00,7,N/A,19687.5,6,0,19687.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:37,"279 Main St, Huntington, NY, 11743",40.8713838,-73.42716010000001
1946094,Inspiring Minds,Inspiring Minds,2601 Wells Street,Casselberry,FL,32730,621610,Home Health Care Services,2,NA,1,365,1,2019-11-03 00:00:00,2021-11-02 00:00:00,2,R,365,1,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"2601 Wells Street, Casselberry, FL, 32730",28.6560461,-81.3461507
1946111,Pizza Hut,"Pizza Hut of SE Kansas, Inc",514 S. Liberty,Cherryvale,KS,67335,722110,Full-Service Restaurants,1,NA,1,127.34,1,2019-07-29 00:00:00,2021-07-28 00:00:00,1,R,127.34,1,0,127.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"514 S. Liberty, Cherryvale, KS, 67335",37.2640475,-95.55584200000001
1946119,United States Postal Service,United States Postal Service,2071 S Pacheco Street,Santa Fe,NM,87505,491110,Postal Service,2,NA,1,232,1,2019-08-31 00:00:00,2021-08-30 00:00:00,2,N/A,232,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"2071 S Pacheco Street, Santa Fe, NM, 87505",35.654425,-105.9575946
1946133,FSSI,"Family Support Services, Inc.",1900 Silver Lake Road Suite 110,Saint Paul,MN,55112,621420,Outpatient Mental Health and Substance Abuse Centers,16,NA,15,8171.56,15,2019-08-10 00:00:00,2021-08-09 00:00:00,16,N/A,8171.56,15,0,8171.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"1900 Silver Lake Road Suite 110, Saint Paul, MN, 55112",45.0807788,-93.21927649999999
1946174,Clei Group,"Clei Group, LLC",3129 Kinsgley Dr,Pearland,TX,77584,484110,"General Freight Trucking, Local",1,NA,0,0,0,2019-10-02 00:00:00,2021-09-18 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"3129 Kinsgley Dr, Pearland, TX, 77584",29.5536621,-95.4167415
1946219,7-Eleven,"Sybro, Inc",7214 Beulah Street,Alexandria,VA,22315,445120,Convenience Stores,4,NA,2,1478.75,2,2019-08-20 00:00:00,2021-08-19 00:00:00,4,N/A,1478.75,2,115.86,1362.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"7214 Beulah Street, Alexandria, VA, 22315",38.7603644,-77.1599994
1946223,Auto Body Services,Auto Body Services Inc.,410 Old Farm Lane North,Prattville,AL,36066,811111,General Automotive Repair,19,NA,17,16076.22,17,2019-10-04 00:00:00,2021-10-01 00:00:00,19,N/A,16076.22,17,0,16076.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"410 Old Farm Lane North, Prattville, AL, 36066",32.4814647,-86.4104651
1946241,"A-Plus Quality Healthcare, Inc","A-Plus Quality Healthcare, Inc",205 emerald park Ln,Durham,NC,27705,621610,Home Health Care Services,37,NA,36,86405.88,36,2019-08-16 00:00:00,2021-08-15 00:00:00,37,N/A,86405.88,36,0,86405.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"205 emerald park Ln, Durham, NC, 27705",36.025609,-78.9853813
1946243,Fernbrook Landscape,FERNBROOK LANDSCAPE LLC,9366 Naber Ave NE,Elk River,MN,55330,561730,Landscaping Services,2,NA,1,1701.75,1,2019-08-17 00:00:00,2021-08-16 00:00:00,2,N/A,1701.75,1,0,1701.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:29,"9366 Naber Ave NE, Elk River, MN, 55330",45.286234,-93.6233139
1950800,Kingdom Auto Imports,Goal LLC,"Carr #2 Km 26.5, BO Espinosa",Dorado,PR,646,44112,Used Car Dealers,2,NA,0,0,0,2019-10-19 00:00:00,2021-10-15 00:00:00,2,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:34,"Carr #2 Km 26.5, BO Espinosa, Dorado, PR, 646",NA,NA
1950848,TSI Disaster Recovery,"TSI Disaster Recovery, LLC",2323 S. Babcock Street,Melbourne,FL,32901,238990,All Other Specialty Trade Contractors,1,NA,1,7836,1,2019-11-06 00:00:00,2021-11-05 00:00:00,1,N/A,7836,1,0,7836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:34,"2323 S. Babcock Street, Melbourne, FL, 32901",28.0731816,-80.62100559999999
1950860,A Tech,"A Tech, Inc.",10401 Hickman Rd,Urbandale,IA,50322,561621,Security Systems Services (except Locksmiths),1,NA,1,0,0,2019-10-23 00:00:00,2021-10-23 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:34,"10401 Hickman Rd, Urbandale, IA, 50322",41.61642639999999,-93.76136489999999
1950879,Elmer's Home Services,"Zubie Home Services, LLC",9710 N. I-35 Frontage Road,San Antonio,TX,78233,238220,"Plumbing, Heating, and Air-Conditioning Contractors",1,NA,0,0,0,2019-10-11 00:00:00,2021-10-10 00:00:00,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-06 12:24:34,"9710 N. I-35 Frontage Road, San Antonio, TX, 78233",29.5273737,-98.3920845
